review,link
"Computador montado foi pro Rma 5 vezes.
Comprei um computador montado em agosto do ano passado na Pichau, pois não entendia muito bem de computador, mas acabo...
Respondida | Há 8 dias | Rio de Janeiro",https://www.reclameaqui.com.br/pichau-informatica/computador-montado-foi-pro-rma-5-vezes_00MVmYlukqwBbym-/
"NAO CONSIGO ENTRAE NO SAC PICHAU
Estou a muito tempo tentando entrar em contato com o sac.pichau mas nao tenho sucesso,pois eu quero fazer uma devoluça...
Respondida | Há 8 dias | Marilac",https://www.reclameaqui.com.br/pichau-informatica/nao-consigo-entrae-no-sac-pichau_4qYlWeTLoXcdHuJn/
"Teclado enviado Errado : layout americano ao invés do Brasileiro(abnt2)
No dia 01/04/2021 efetuei a compra do Teclado Mecânico Corsair K70 MK.2 RapidFire RGB Switch Cherry MX Speed, CH-91090...
Respondida | Há 9 dias | Sumaré",https://www.reclameaqui.com.br/pichau-informatica/teclado-enviado-errado-layout-americano-ao-inves-do-brasileiro-abnt2_wW3banoQ2tbNB9PR/
"Pedido#1002631318 - Devolução - Produto com defeito.
Olá, Recebi hoje o headset Headset Gamer TGT Supernova LED RGB, TGT-SUP-01, no qual o microfone não funci...
Respondida | Há 9 dias | Jandira",https://www.reclameaqui.com.br/pichau-informatica/pedido-1002631318-devolucao-produto-com-defeito_g8hfFs8OYfYVoPal/
"Fonte parando de funcionar e não consigo contato com o fabricante
Olá. Em 2017 realizei a compra de meu primeiro PC na Pichau, veio com uma fonte de 500W da Thermaltake, de uns meses p...
Respondida | Há 9 dias | Ribeirão Preto",https://www.reclameaqui.com.br/pichau-informatica/fonte-parando-de-funcionar-e-nao-consigo-contato-com-o-fabricante_-0rS0s8Ssmii5SDb/
"NÂO RESOLVEM ENTÕ LIMINAR JUDICIAL É A SOLUÇÃO
Comprei um computador desta empresa pela americanas, e o computador simplesmente não ligou! Depois de inúmeras tentati...
Respondida | Há 9 dias | Passo Fundo",https://www.reclameaqui.com.br/pichau-informatica/nao-resolvem-ento-liminar-judicial-e-a-solucao_sKzNahB6idaM0vLa/
"CADEIRA COM QUALIDADE PORCA
Na black friday de 2018, comprei uma cadeira e um computador gamer na loja, e tive muitos problemas com a entrega dos ...
Resolvido | Há 9 dias | São Bernardo do Campo",https://www.reclameaqui.com.br/pichau-informatica/cadeira-com-qualidade-porca_p4ZycunSWWfPjWs_/
"Cancelaram meu pedido e não retornaram meu dinheiro
No dia 31/03 fiz uma compra de uma cadeira gamer no site da pichau que achava ser confiável, no dia seguinte cancelara...
Respondida | Há 9 dias | Fortaleza",https://www.reclameaqui.com.br/pichau-informatica/cancelaram-meu-pedido-e-nao-retornaram-meu-dinheiro_oZZoS0dviTyUYcWM/
"Produto veio da assistência com mesmo defeito.
Bom dia, comprei um pc game na pichau no dia 26/06/2020 e veio tudo ok, mas infelizmente no dia 16/02/2021 ele deu pro...
Em réplica | Há 9 dias | Pinheiro",https://www.reclameaqui.com.br/pichau-informatica/produto-veio-da-assistencia-com-mesmo-defeito_iRo5Ia2b5DUZ3ILM/
"PCs não funcionam...
Comprei dois PCs com vcs. Paguei a vista, mais de 12 mil reais. Meus filhos ficaram ansiosos pela chegada. E qual a su...
Respondida | Há 9 dias | Lins",https://www.reclameaqui.com.br/pichau-informatica/pcs-nao-funcionam_EWG--G1iCB88Jv4M/
"PEDIDO NÃO CHEGOU
Fiz a compra de equipamentos de informática no site da Pichau em 26/03/2021 cujo número do pedido é 1002620198. O paga...
Em réplica | Há 10 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/pedido-nao-chegou_0ufFDWLkul_lHQaC/
"Meu PC apresentou tela azul e travamento, acionei a garantia e eles estão enrolando para vim buscar
No dia 16/02/2021 efetuei a compra de um PC home, 1002497672, cheguei depois de 3 dias, até aí ok, fiquei umas 2 seman...
Respondida | Há 10 dias | Mauá",https://www.reclameaqui.com.br/pichau-informatica/meu-pc-apresentou-tela-azul-e-travamento-acionei-a-garantia-e-eles-estao-e_6kSGfnx6k3f_jeJ2/
"Não finalizam o procedimento e mandam de volta o meu computador
Comprei um pc gamer na pichau onde recebi o computador já apresentando problemas desde que chegou e eu testei, entrei ...
Respondida | Há 10 dias | Vila Velha",https://www.reclameaqui.com.br/pichau-informatica/nao-finalizam-o-procedimento-e-mandam-de-volta-o-meu-computador_FjbfPhNYhrU3knrF/
"Comprei um computador, devolvi, mas não recebo meu dinheiro de volta
Pior experiência de cliente com uma empresa que eu poderia ter. Jamais minha empresa faria algo assim. Esse problema ...
Respondida | Há 10 dias | Vitória",https://www.reclameaqui.com.br/pichau-informatica/comprei-um-computador-devolvi-mas-nao-recebo-meu-dinheiro-de-volta_n8HV0z5gJSRD4hEd/
"DESCASO TOTAL !!!
Comprei meu PC e veio com problema. Depois de muita cancera e má vontade e um longo tempo consegui enviar de volta pa...
Respondida | Há 10 dias | Guarulhos",https://www.reclameaqui.com.br/pichau-informatica/descaso-total_7YQUJX8SKxx9OQul/
"Nao consigo pedir 2 via de nota fiscal na PICHAU
Estou tentando pedir segunda via de nota fiscal do meu pedido 1001984674 porem no site nao tem a opcao de solicitar a ...
Respondida | Há 10 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/nao-consigo-pedir-2-via-de-nota-fiscal-na-pichau_LpmaEf831gf3QwYS/
"COMPREI NOVAMENTE PELA TERCEIRA VEZ E MINHA COMPRA FOI CANCELADA DIZENDO QUE O CARTÃO É NOVO, ELE NÃO É NOVO!, TEM QUASE 1 MÊS E JÁ USEI ELE
MAIS QUE IRRESPONSABILIDADE, ESTOU EQUIVOCADO JÁ, ESTOU A RECORRER A UM PROCESSO
Resolvido | Há 10 dias | Ribeirão das Neves",https://www.reclameaqui.com.br/pichau-informatica/comprei-novamente-pela-terceira-vez-e-minha-compra-foi-cancelada-dizendo-qu_lt7ie9yYTS8FFqIz/
"Pichau não faz o estorno do Dinheiro
Boa Noite,Infelizmente tive que recorrer essa plataforma para ver se resolvem o meu problema, a 56 dias di...
Em réplica | Há 11 dias | Sete Lagoas",https://www.reclameaqui.com.br/pichau-informatica/pichau-nao-faz-o-estorno-do-dinheiro_1tM5jneALloEwRoA/
"Placa de vídeo com defeito em 1 dia de uso.
A placa de vídeo está com defeito. Logo no primeiro dia de uso, ela apresentou várias instabilidades, no segundo dia, ...
Em réplica | Há 11 dias | Campina Grande",https://www.reclameaqui.com.br/pichau-informatica/placa-de-video-com-defeito-em-1-dia-de-uso_52mqJ-xghI6SE3rH/
"Descobri que não colocaram o produto que comprei e não me deram desconto por isso.
Comprei o PC a quase 2 anos. Nunca troquei nenhuma peça comprada com eles e não entendo muito sobre computadores....
Respondida | Há 11 dias | Salvador",https://www.reclameaqui.com.br/pichau-informatica/descobri-que-nao-colocaram-o-produto-que-comprei-e-nao-me-deram-desconto-po_619FwR2QHeXT8_WU/
"Anunciaram produto na oferta, e não entregaram
No dia 29/03/2021 comprei uma placa de video rtx3060 TI que eles anunciaram por 6999.91. Fiz a compra no mesmo dia q e...
Respondida | Há 11 dias | Curitiba",https://www.reclameaqui.com.br/pichau-informatica/anunciaram-produto-na-oferta-e-nao-entregaram_VOz8Yyr_dVObe4s8/
"Cancelamento
Fiz uma compra mas na hora de gerar o boleto vi que meu CPF estava errado, atualizei meus dados mas mesmo assim não co...
Respondida | Há 11 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/cancelamento_AwWBaIYJ1jIkSwrf/
"MERCADORIA TRAVADA NO CENTRO DE DISTRIBUIÇÃO BRASPRESS
Pessoal da logística entrou em contato comigo, para dar uma posição da mercadoria e disse que não estava no dia para r...
Respondida | Há 11 dias | Maringá",https://www.reclameaqui.com.br/pichau-informatica/mercadoria-travada-no-centro-de-distribuicao-braspress_Ox5ohQ0Z3EO-R38Q/
"RMA - PICHAU
Boa tarde, fiz uma compra de uma placa de vídeo Gigabyte Geforce RTX 3070 Aorus na Pichau dia 04/03/2021, ate ai tudo...
Em réplica | Há 11 dias | Uberlândia",https://www.reclameaqui.com.br/pichau-informatica/rma-pichau_reVd6klJjBTYpwV8/
"não consigo rastrear minha encomenda
não consigo rastrear minha encomenda, o código me foi enviado porem não consta nenhuma informação na hora que vou rast...
Em réplica | Há 11 dias | Lauro de Freitas",https://www.reclameaqui.com.br/pichau-informatica/nao-consigo-rastrear-minha-encomenda_-vCtLntPMcD0iqXc/
"PICHAU TA ME TIRANDO PRA PALHAÇO
Pela segunda vez meu PC GAMER PICHAU voltou ao RMA garantia da empresa, fazem exatos dois meses que comprei o pc e nem...
Respondida | Há 11 dias | Alvorada",https://www.reclameaqui.com.br/pichau-informatica/pichau-ta-me-tirando-pra-palhaco_dNe0iVAJKhF4rrum/
"Atraso na entrega, ninguém atende, ninguém responde
Realizei uma compra através do site https://www.pichau.com.br/ no dia 29/04/2021 pela manhã referente ao pedido 100262...
Respondida | Há 11 dias | Joinville",https://www.reclameaqui.com.br/pichau-informatica/atraso-na-entrega-ninguem-atende-ninguem-responde_Dtb1e25qpoeaMRj4/
"Problema com Reembolso
fiz duas compras na pichau na data de 22/03/2021respectivos pedidos: 1002609372, 1002609166ambos os mesmos...
Em réplica | Há 11 dias | São Domingos do Maranhão",https://www.reclameaqui.com.br/pichau-informatica/problema-com-reembolso_N1b0yA1Yx9C_TX5b/
"Não entrega e nao devolve o dinheiro
Fiz um pedido de 3 itens no dia 11/03/2021, pedido no. 1002576200, pra ser entregue em 3 dias, enviei emails solicitan...
Respondida | Há 11 dias | Santo André",https://www.reclameaqui.com.br/pichau-informatica/nao-entrega-e-nao-devolve-o-dinheiro_RfWifzJHgt_Q2u4u/
"Objeto ainda não postado.
Boa noite.Realizei uma compra no site no Domingo (Pedido n. 1002626084), dia 28/03, o pagamento fora via p...
Respondida | Há 11 dias | Pelotas",https://www.reclameaqui.com.br/pichau-informatica/objeto-ainda-nao-postado_uh93eOz-UO5km3D2/
"Não querem enviar o produto
Comprei um produto na loja, no qual teve uma promoção de um kit de ventoinhas Pichau Wave com controladora. Efetuei o ...
Respondida | Há 11 dias | Uruaçu",https://www.reclameaqui.com.br/pichau-informatica/nao-querem-enviar-o-produto_EJqx5zuATUZ6ns8I/
"Pichau se recusa a fazer estorno do dinheiro.
No dia 19/03 fiz o pedido n 1002602394. Uma placa-mãe no valor de R$1.887,05.O mesmo foi feito de forma er...
Respondida | Há 12 dias | Cachoeiro de Itapemirim",https://www.reclameaqui.com.br/pichau-informatica/pichau-se-recusa-a-fazer-estorno-do-dinheiro_NdjXsPetBEihCXBp/
"Cancelamento Unilateral de Compra.
Na data do 30/02/2021, ao consultar o site da Pichau Informática e procurar produtos de meu interesse, me deparei com ...
Resolvido | Há 12 dias | Juiz de Fora",https://www.reclameaqui.com.br/pichau-informatica/cancelamento-unilateral-de-compra_Ixqu5kB6TFJRfs1_/
"não enviam de volta o computador e não respondem as mensagens
Boa tarde, gostaria de saber se vocês pretendem me dar um feedback ou meus emais são de enfeite pra vocês. Não a...
Respondida | Há 12 dias | Serra",https://www.reclameaqui.com.br/pichau-informatica/nao-enviam-de-volta-o-computador-e-nao-respondem-as-mensagens_wlYpKoT0Co3LGktW/
"Entrega errada
Comprei um monitor para o meu irmão e chegou outro no dia 29/03/2021 e no final da tarde meu irmão chegou do trabalho ...
Em réplica | Há 12 dias | Naviraí",https://www.reclameaqui.com.br/pichau-informatica/entrega-errada_iz5Y1NfXegd3xpcT/
"Computador deu defeito, comprado final de Novembro 2020, meses de uso apenas.
Compramos um computador na Pichau e deu defeito em pouquíssimos meses, compramos no final de Novembro e em Fevereiro c...
Não Resolvido | Há 12 dias | Rio de Janeiro",https://www.reclameaqui.com.br/pichau-informatica/computador-deu-defeito-comprado-final-de-novembro-2020-meses-de-uso-apena_ynVTL4-BGS3kwL8V/
"COMPUTADOR COM PROBLEMA E O SUPORTE NÃO RESPONDE
Então, comprei um computador na loja de vcs dia 26/02 e ele foi entregue dia 04/03, até aí tudo bem entrega dentro do ...
Respondida | Há 12 dias | Palotina",https://www.reclameaqui.com.br/pichau-informatica/computador-com-problema-e-o-suporte-nao-responde_zfcwneaSMYYPJqTF/
"Prazo de entrega não condiz com o informado
Bom dia, fiz a compra no dia 28/03 - pedido #1002625347 - via cartão a qual foi aprovado de imediato pela operadora, p...
Respondida | Há 12 dias | Indaiatuba",https://www.reclameaqui.com.br/pichau-informatica/prazo-de-entrega-nao-condiz-com-o-informado_zTZhTTThdm3HWy4i/
"Fiz uma compra com a empresa, mandaram o produto errado, agora eles querem me responsabilizar pelo envio do produto que a PICHAU MANDOU ERRADO.
Fiz uma aquisição de um SSD na PICHAU, porem eles enviaram outro produto, na nota fiscal veio escrito o produto que co...
Resolvido | Há 12 dias | Palmas",https://www.reclameaqui.com.br/pichau-informatica/fiz-uma-compra-com-a-empresa-mandaram-o-produto-errado-agora-eles-querem__WQeDtD_LomhCR3t/
"Devolução do Dinheiro do produto
Comprei um computador na pichau que chegou em minha casa no dia 3/03, o computador veio com problemas técnicos e depoi...
Respondida | Há 12 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/devolucao-do-dinheiro-do-produto_BsALEb5virDQ5xVx/
"Pichau mandou pedido faltando produtos e não resolve o reenvio
Fiz meu pedido dia 28/01 desde então foi uma sequência de problema sem resolução até o momento. Realizei a aquisição ...
Resolvido | Há 12 dias | Curitiba",https://www.reclameaqui.com.br/pichau-informatica/pichau-mandou-pedido-faltando-produtos-e-nao-resolve-o-reenvio_XgfLwWrv2qEr-Ml7/
"Comprei pelo preço de promoção agora eles disseram que estava errado!!
Comprei no site o produto Kit Ventoinhas Pichau Gaming Wave RGB 3x120mm + Controladora, PGW120-RGB 2 kits desse!! eles...
Respondida | Há 12 dias | Maringá",https://www.reclameaqui.com.br/pichau-informatica/comprei-pelo-preco-de-promocao-agora-eles-disseram-que-estava-errado_qARE5Rn0qolpJrym/
"Não devolvem meu computador
Comprei um computador devido a pandemia e das aulas online, nunca consegui assistir se quer uma aula devido ao problem...
Não Resolvido | Há 12 dias | Bacabal",https://www.reclameaqui.com.br/pichau-informatica/nao-devolvem-meu-computador_bSParaIPvNOL3hF3/
"Comprei um produto e não quereum me enviar
Só nesse mês de março, eu gastei exatamente R$ 29.295,90 em compras feitas na Pichau Informática.No dia 25...
Respondida | Há 12 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/comprei-um-produto-e-nao-quereum-me-enviar_OLZc9GMzu911Ui53/
"Comprei um PC na Pichau com memoria RAM DDR4 2666MHz na nota fiscal mas recebi uma com frequencia de 1200Mhz
Comprei o PC no site da Pichau, ele chegou, e tive problemas com ele de travamentos, reinstalei o Windows.Com o Window...
Respondida | Há 12 dias | Brasília",https://www.reclameaqui.com.br/pichau-informatica/comprei-um-pc-na-pichau-com-memoria-ram-ddr4-2666mhz-na-nota-fiscal-mas-rec_1gAV2PLaG2qqIcXa/
"Pedido entregue errado
Fiz um pedido de um computador dia 08/03/2021 N pedido 1002561100, no dia 19/03/2021 foi feita a entrega em minha resi...
Em réplica | Há 13 dias | Vila Velha",https://www.reclameaqui.com.br/pichau-informatica/pedido-entregue-errado_giSFBZkdvfXtotj7/
"Pedido despachado a 3 dias e até agora não consigo rastrear pelo código que me enviaram.
Pedido despachado a 3 dias e até agora não consigo rastrear pelo código que me enviaram. Não tem nenhuma atualização e...
Respondida | Há 13 dias | Casimiro de Abreu",https://www.reclameaqui.com.br/pichau-informatica/pedido-despachado-a-3-dias-e-ate-agora-nao-consigo-rastrear-pelo-codigo-que_E1NdT9NwiGCdZh7I/
"Atraso no reembolso
Fiz a compra de uma placa de vídeo RTX 3060 ROG STRIX, pedido #1002618329. Solicitei o cancelamento do envio do produt...
Em réplica | Há 13 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/atraso-no-reembolso_nu6_FpT6FVbXAsRY/
"Me venderam um produto sem ter em estoque
Na quinta feira dia 18/03 efetuei a compra de uma placa de video RTX 3080 Asus Strix que foi aprovado na sexta dia 19/...
Respondida | Há 13 dias | Barueri",https://www.reclameaqui.com.br/pichau-informatica/me-venderam-um-produto-sem-ter-em-estoque_gM5rXh9gNlZjy6Bz/
"Produto diferente do comprado
Boa tarde Comprei um computador na pichau O mesmo possuía o processador ryzen 7 2700 .E demais peças.Quando o computad...
Em réplica | Há 13 dias | Porteirinha",https://www.reclameaqui.com.br/pichau-informatica/produto-diferente-do-comprado_EeFfFMRVI53gpJzn/
"Sem o computador e sem o reembolso
A exatos 41 dias atrás, no dia 17/02/2021 comprei um computador que veio quebrado, na qual o mesmo nunca ligou. Entrei...
Respondida | Há 13 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/sem-o-computador-e-sem-o-reembolso_qYG5y6mEApQ3SeDR/
"Não recebi meu produto
Comprei no site o produto Kit Ventoinhas Pichau Gaming Wave RGB 3x120mm + Controladora, PGW120-RGB-KIT QTD:02 porém at...
Em réplica | Há 13 dias | Matão",https://www.reclameaqui.com.br/pichau-informatica/nao-recebi-meu-produto_j8dwr0TPYg3yIRT4/
"Nao recebi o produto neo o rastreio
Boa tarde comprei um produto na pichau. fiz o pagamento dia 18/03/2021 no boleto e até agora não recebi o produt...
Respondida | Há 13 dias | Criciúma",https://www.reclameaqui.com.br/pichau-informatica/nao-recebi-o-produto-neo-o-rastreio_5UjLLACaZrUs-pp6/
"Comprei o PC e não ligou
Comprei o PC no dia 27/02/2021 a vista, chegou no dia 08/03/2021, porém não ligava, não acendia nada, zero, sendo assi...
Em réplica | Há 13 dias | Embu das Artes",https://www.reclameaqui.com.br/pichau-informatica/comprei-o-pc-e-nao-ligou_RiffZY3SL9T397c0/
"COMPUTADOR NAO FUNCIONA E SUPORTE NÃO FAZ NADA
Comprei um computador montando na pichau no dia 17/02, a entrega foi realizada no dia 22/02 e o computador funcionou p...
Respondida | Há 13 dias | Jundiaí",https://www.reclameaqui.com.br/pichau-informatica/computador-nao-funciona-e-suporte-nao-faz-nada_-bWmDnBvmsHDzBT2/
"Problemas com contato, e pedido despachado incorretamente
comprei duas cpus no dia 14/03, por telefone me falaram que seria possivel customizar trocando os gabinetes caso eu pa...
Respondida | Há 13 dias | Flor da Serra do Sul",https://www.reclameaqui.com.br/pichau-informatica/problemas-com-contato-e-pedido-despachado-incorretamente_jdeuW3IVkiY-UFBe/
"Peça com defeito (queimada)
Comprei um PC gamer que está na garantia e enviei as peças queimada pelos correios. A loja Pichau me respondeu o e-ma...
Respondida | Há 13 dias | Natal",https://www.reclameaqui.com.br/pichau-informatica/peca-com-defeito-queimada_6rrZ2F_tsm9nvsJf/
"Produto comprado a vista e não entregue
Efetuei a compra de um produto na Pichau no dia 12/03/21, Pedidod N 1002579073, o prazo de entrega era de no MÁXIMO 06...
Resolvido | Há 13 dias | Valinhos",https://www.reclameaqui.com.br/pichau-informatica/produto-comprado-a-vista-e-nao-entregue_Vbc3uAATE1psVgrf/
"Demora no envio
Realizei uma compra dia 17/3/21, porém somente no dia 29/3/21 após realizar uma reclamação no sac da empresa o pedido ...
Não Resolvido | Há 13 dias | Fortaleza",https://www.reclameaqui.com.br/pichau-informatica/demora-no-envio_-dw59oPb4jHl9Uy4/
"Me entregaram um produto inferior ao que comprei!
Adquiri no dia 23/03 no site da Pichau um jogo Kit com 5 fans modelo Aigo DR12 PRO e mais duas unidades soltas deste m...
Respondida | Há 13 dias | Campinas",https://www.reclameaqui.com.br/pichau-informatica/me-entregaram-um-produto-inferior-ao-que-comprei_Kml91VupVDbX2iDx/
"Experiência Frustrante: comprei PC Gamer que nunca funcionou
PrezadosNF 1629887Pedido: 1002542251Comprei o PC gamer em 03/03/2021 como presente ao meu filho mas ...
Resolvido | Há 13 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/experiencia-frustrante-comprei-pc-gamer-que-nunca-funcionou_hbYT21aWMtA5g8_d/
"Memoria T-force com problema
Ha mais de um ano meu amigo adquiriu um pc montado da pichau, o coputador veio com a memoria ram com defeito, como a m...
Respondida | Há 13 dias | Brasília",https://www.reclameaqui.com.br/pichau-informatica/memoria-t-force-com-problema_3jh8rsRc0m_PK84j/
"Pedido em Aguardando coleta da transportadora
Efetuei um pedido de protocolo 1002572280, no dia 10/03/2021, na Pichau, o mesmo até hoje consta como Aguardando Colet...
Resolvido | Há 13 dias | Salvador",https://www.reclameaqui.com.br/pichau-informatica/pedido-em-aguardando-coleta-da-transportadora_GRQe4-eqGuNYHEI4/
"Computador pichau com defeito e garantia não resolve
Comprei um computador da pichau no dia 14/02/2021. Recebi o produto no dia 19/02/ 2021. Notei um problema no protudo e...
Em réplica | Há 14 dias | Sarapuí",https://www.reclameaqui.com.br/pichau-informatica/computador-pichau-com-defeito-e-garantia-nao-resolve_oBBsvv6gpCgNbnXU/
"Entregaram-me produto errado, solicitei uma chamada para troca e pararam de responder
No dia 19/03/2021 comprei um ryzen 9 5900x que possui número de pedido 1002601773 e tive um problema inicial que mostr...
Em réplica | Há 14 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/entregaram-me-produto-errado-solicitei-uma-chamada-para-troca-e-pararam-de_CJb2sVjUHnxSPD4v/
"Não cumprir com a oferta oferecida 2x
Dia 25/03/2021, estava disponível no site da empresa o produto KIT VENTOINHAS PICHAU GAMING WAVE RGB 3X120MM + CONTROL...
Resolvido | Há 14 dias | Osasco",https://www.reclameaqui.com.br/pichau-informatica/nao-cumprir-com-a-oferta-oferecida-2x_QuC1siXGc9rxUHOZ/
"Venderam produto sem ter estoque
Na quinta feira dia 18/03 efetuei a compra de uma placa de video RTX 3080 Asus Strix que foi aprovado na sexta dia 19/...
Respondida | Há 14 dias | Barueri",https://www.reclameaqui.com.br/pichau-informatica/venderam-produto-sem-ter-estoque_FuOv7exM9XPCwkTU/
"Sem opção de cancelamento no site e suporte demorado.
Quero cancelar um pedido, pois vou comprar mais coisas e tudo junto creio que vai melhorar a logística. Porém o atendi...
Não Resolvido | Há 14 dias | Alpinópolis",https://www.reclameaqui.com.br/pichau-informatica/sem-opcao-de-cancelamento-no-site-e-suporte-demorado_8KE2K7X6JLc0SX01/
"SÓ QUERO MEU DINHEIRO DE VOLTA SÓ NISSO QUAL A DIFICULDADE? EM PICHAU
Comprei um PC ele estava por 4.917. Porém eu quiz trocar a fonte e acrescentou 524.70. Mas percebi que o processador e...
Resolvido | Há 14 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/so-quero-meu-dinheiro-de-volta-so-nisso-qual-a-dificuldade-em-pichau_TK1TvWqHDezeS55n/
"Meu pedido veio faltando o iten principal
Olá pichau, tudo bem ? Meu nome é Thiago, vim aqui expressar minha insatisfação referente a minha PRIMEIRA COMP...
Não Resolvido | Há 14 dias | Barueri",https://www.reclameaqui.com.br/pichau-informatica/meu-pedido-veio-faltando-o-iten-principal_DFY4nY5AqTq9lbm5/
"Passaram informação errada
O atendimento me passou informação errada, falou que o mouse vinha com dock de carregamento. Comprei um mouse de 1000 ...
Respondida | Há 14 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/passaram-informacao-errada__iEuUk1_p2_Ynd0j/
"Demora pra cancelar minha compra, parece desinteresse mesmo
Faz 5 dias que eu to tentando cancelar minha compra e até agora nada, já falei com a pichau várias vezes eles falam qu...
Respondida | Há 14 dias | Jundiaí",https://www.reclameaqui.com.br/pichau-informatica/demora-pra-cancelar-minha-compra-parece-desinteresse-mesmo_EW9SEUV2VPp3qS_D/
"Não enviaram meu pedido
Comprei uma placa de vídeo no dia 20/02, pagando o boleto no dia 23/02. Desde o dia 24/02 eu venho tentando que a Pich...
Em réplica | Há 14 dias | Brasília",https://www.reclameaqui.com.br/pichau-informatica/nao-enviaram-meu-pedido_rLJ1hJGHhdte3iCn/
"NF COM ENDEREÇO ERRADO
No dia 08/03 comprei um CPU n do pedido 1002542264, tendo em vista que o endereço da entrega está fechado devido a pan...
Em réplica | Há 14 dias | Guaíba",https://www.reclameaqui.com.br/pichau-informatica/nf-com-endereco-errado_1Iz4jainGBLZEg9h/
"Compra não atendida
No ultimo dia, 26/03/2021 realizei uma pesquisa na pagina da empresa Pichau Informática. Tentei de diversas formas faz...
Em réplica | Há 14 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/compra-nao-atendida_p1nPdjgS9_nE-ypi/
"ENTREGA ERRADA DE PC GAMER
No dia 25/02 comprei um PC Gamer no valor de R$5.876,11 com desconto, pois paguei a vista. O tempo todo eles me inform...
Respondida | Há 14 dias | Caieiras",https://www.reclameaqui.com.br/pichau-informatica/entrega-errada-de-pc-gamer_JAY6yojIuKhA1s_X/
"Problema no HD, e não atendem as ligações.
Eu comprei um PC no seu site e ele chegou dia 24/02 Quando eu liguei o PC, ele não iniciava o Windows e ligava ...
Respondida | Há 14 dias | Brasília",https://www.reclameaqui.com.br/pichau-informatica/problema-no-hd-e-nao-atendem-as-ligacoes_D0lSso7bKKkVY0Ad/
"PROBLEMAS COM A CPU, NA GARANTIA, E NÃO CONSIGO CONTATO COM A PICHAU.
NO DIA 03/08/2020 REALIZEI A COMPRA DE UMA CPU NA PICHAU. O PAGAMENTO FOI REALIZADO, O PEDIDO FOI ENTREGUE, TUDO OK. P...
Respondida | Há 14 dias | Santo André",https://www.reclameaqui.com.br/pichau-informatica/problemas-com-a-cpu-na-garantia-e-nao-consigo-contato-com-a-pichau_xfFEkdSedECG7n5J/
"Pedido em produção há 1 semana
No dia 19/03 efetuei o pedido #1002602928 de um teclado Aorus Thunder K3 Tournament Edition, modelo GK-THUNDER K3 no ...
Não Resolvido | Há 14 dias | Francisco Morato",https://www.reclameaqui.com.br/pichau-informatica/pedido-em-producao-ha-1-semana_4KshpShc1Srel3BR/
"Comprei produto e querem cancelar sem me enviar.
Na data de 25/03/2021 efetuei 2 compras no site da BAZAM & PICHAU INFORMATICA LTDA - PICHAU INFORMATICA - 09.376.495/0...
Respondida | Há 14 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/comprei-produto-e-querem-cancelar-sem-me-enviar_oYWVoJQ1PfqkfvlN/
"Atraso na entrega
Tenho um pedido aprovado dia 16/03, que até hoje se encontra no status de produção, responderam meu primeiro chamado d...
Em réplica | Há 14 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/atraso-na-entrega_ahuU95VPNnc3WRRo/
"Solicitei o cancelamento, e até agora nada.
Bom dia, eu fui fazer um cancelamento, pois por um erro do site, me cobraram um valor errado, então solicitei o cancel...
Em réplica | Há 14 dias | Belford Roxo",https://www.reclameaqui.com.br/pichau-informatica/solicitei-o-cancelamento-e-ate-agora-nada_pijr3gZd0BLZeVTY/
"Pichau não cancela o meu pedido
Comprei uma cadeira no dia 26/03, número do pedido #1664722, eu já solicitei o cancelamento assim que meu pagamento fo...
Respondida | Há 14 dias | Sorocaba",https://www.reclameaqui.com.br/pichau-informatica/pichau-nao-cancela-o-meu-pedido_-Rh2cGzUZiPoOC4G/
"Cadeira quebrou o eixo!!
Comprei uma cadeira gamer pro meu filho de 11 anos...O EIXO DA CADEIRA QUEBROU ,podendo ter ocasionado um acidente gra...
Não Resolvido | Há 14 dias | Rio de Janeiro",https://www.reclameaqui.com.br/pichau-informatica/cadeira-quebrou-o-eixo_FAPG4jANLjQn4ovQ/
"Pc com problemas de SOM
Comprei um pc na Pichau, pedido 1002595466.Recebi o pc e o sistema de som nao funciona, fiz todos os procediment...
Respondida | Há 14 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/pc-com-problemas-de-som_5aIj_P1kJE9Sh6TY/
